Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_G0DjQ,CACC_NC3aVtC,60,CHILDREN BELOW AGE,Selangor,34,SA,601.1
CUST_OquVI,CACC_Sy46OlJ,73,ACCOUNTANT,Sabah,166,SA,831.07
CUST_eVgKG,CACC_gzhwLbm,41,SECONDARY EDUCATION TEACHERS,Kelantan,223,SA,3653.51
CUST_QQC6G,CACC_vOUQzCV,35,HOUSEHOLD,Melaka,220,CA,2325.51
CUST_ZX8VV,CACC_UUFlBOM,36,MANUFACTURE OF OTHER NON-METALLIC,Selangor,238,CA,116511.71
CUST_5Cfxg,CACC_5TCvEvt,85,LAWYER/SOLICITOR,WP Labuan,45,CA,4925.59
CUST_Hvsxv,CACC_TE5eF59,50,ARCHITECT,Kedah,27,CA,2642.07
CUST_oICpv,CACC_txxlg1V,18,FIRE FIGHTER,Pahang,236,CA,1491.58
CUST_0Cobc,CACC_Q8Y0aC2,26,PERSONAL SERVICES WORKERS NOT ELWHE,WP KL,215,SA,313.77
CUST_auUtf,CACC_DZcPXfD,23,ARCHITECT,Pulau Pinang,148,SA,4216.79
CUST_iZdz7,CACC_Pp8Awe7,62,"RETAIL TRADE,EXCEPT OF MOTOR",Melaka,38,SA,584.2
CUST_giKOy,CACC_SkTQK56,20,HEALTH AND SOCIAL WORK,Selangor,95,SA,241.79
CUST_QDUlL,CACC_yAEffSQ,16,MANUFACTURE OF TEXTILES,Pulau Pinang,33,CA,884.47
CUST_6Q3QL,CACC_QUHkUse,49,FINANCIAL INTERMEDIATION,Melaka,173,CA,5250.97
CUST_s9vcT,CACC_2Pdv55F,90,SERVICE AND SALES WORKERS,Selangor,224,SA,1832.37
CUST_6VTUW,CACC_qctZTLi,90,STEWARD/STEWARDESS,Negeri Sembilan,117,SA,100.0
CUST_lEkCH,CACC_oGVkobF,81,SCHEDULED AIR TRANSPORT,WP Labuan,181,CA,4735.02
CUST_2eI0T,CACC_6W1hcSz,15,FINANCIAL INTERMEDIATION,Pulau Pinang,133,CA,1288.18
CUST_pXLMr,CACC_QTmUYPV,72,DOCTOR,WP Putrajaya,187,CA,445.11
CUST_XRkQ7,CACC_SgH44xV,15,LANDSCAPE ARCHITECTS,Perak,238,SA,252.48
CUST_h9xcB,CACC_FbiBHru,12,BUILDING ARCHITECTS,Kelantan,175,SA,5525.25
CUST_1lm5l,CACC_buk0g1C,13,GENERAL WORKER,Selangor,172,CA,721.18
CUST_J1uoe,CACC_aBL3Vrr,37,MEDICAL DOCTOR,Sabah,27,CA,2009.47
CUST_3svFM,CACC_RSM8Krk,64,NON-EXECUTIVE,Pahang,148,CA,4338.28
CUST_rCEtm,CACC_C3A7t96,38,MANUFACTURE OF OTHER NON-METALLIC,Negeri Sembilan,116,CA,3268.32
CUST_e2bFU,CACC_wgiaSln,90,LANGUAGE TEACHERS,WP Putrajaya,200,CA,608.85
CUST_YXALv,CACC_VJRRKGv,84,CHILDREN BELOW AGE,Terengganu,221,SA,134.29
CUST_C7EBZ,CACC_uESQY9U,28,SERVICE MANAGER,Melaka,36,SA,491.81
CUST_aezjJ,CACC_XTzTIta,18,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Negeri Sembilan,209,SA,166.58
CUST_WijoE,CACC_UKrEgt6,35,PENSIONER,Sabah,5,CA,903.4
CUST_91rzE,CACC_FSB3Dh0,76,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Perlis,134,SA,484.59
CUST_aRx2e,CACC_Bf39YJj,84,PILOT,Kedah,73,CA,18719.42
CUST_G2Gp4,CACC_qvQzZDW,41,ELEMENTARY OCCUPATIONS,Negeri Sembilan,114,CA,265.54
CUST_UrSvP,CACC_1WCJx2N,64,DENTISTS,Melaka,111,SA,22028.55
CUST_70GOb,CACC_JjAHCSv,25,ACADEMICIANS,Pahang,15,CA,8181.72
CUST_uGE0k,CACC_Vu0WiAS,63,RELIGIOUS TEACHERS,WP Putrajaya,234,CA,622.05
CUST_YLfHY,CACC_ilkNxqu,52,AUDITOR,Pulau Pinang,195,CA,3552.55
CUST_PgiuS,CACC_2Uh5hq4,97,CHILDREN BELOW AGE,Perak,51,SA,100.0
CUST_4eVGY,CACC_O8gIE05,78,SERVICE MANAGER,Kelantan,51,SA,1504.35
CUST_vzGJ3,CACC_5sGEDq0,66,OTHERS,Sarawak,18,SA,906.33
CUST_3s2kd,CACC_T5rL7Dk,27,MANUFACTURE OF TEXTILES,Perak,108,SA,635.8
CUST_uX9eJ,CACC_AMqhUdz,61,SELF-EMPLOYED,Kedah,118,CA,1615.55
CUST_0kukV,CACC_omsLnRw,81,EXTRA-TERRITORIAL ORGANISATIONS AND,WP Putrajaya,131,CA,10797.52
CUST_lwGGQ,CACC_0g82iqU,18,"MANUFACTURE OF WEARING APPAREL, DRE",Selangor,47,CA,1577.82
CUST_At3zX,CACC_k7kSUtb,85,STEWARD/STEWARDESS,Kedah,175,CA,1874.52
CUST_gQWUD,CACC_wIXLJX4,94,MANUFACTURE OF TOBACCO PRODUCTS,Perlis,237,CA,7174.81
CUST_6GOUC,CACC_y1Xzvxx,61,SERVICE AND SALES WORKERS,WP Labuan,148,SA,480.8
CUST_7LYLD,CACC_7552og9,59,"EDUCATION, HEALTH AND OTHERS",Negeri Sembilan,181,SA,674.57
CUST_qeMCm,CACC_qv6ezsR,86,SELF-EMPLOYED,Selangor,226,SA,3696.61
CUST_6Dhwn,CACC_2cqa2HP,18,"LIBRARIANS, ARCHIVISTS AND CURATORS",Negeri Sembilan,79,SA,14125.28
CUST_WJBO4,CACC_i9NVKYi,82,(BLANK),Sarawak,152,CA,274.01
CUST_4aJ74,CACC_D36zPnh,65,LANGUAGE TEACHERS,Terengganu,126,SA,194.36
CUST_gBC74,CACC_kKwIXUA,82,HOTELS AND RESTAURANTS,Pahang,124,CA,2878.85
CUST_bgVzP,CACC_Ig3XC8b,25,LANGUAGE TEACHERS,Pahang,226,CA,7313.73
CUST_ihPeG,CACC_nv6URiq,99,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Negeri Sembilan,66,CA,2984.43
CUST_c2Bym,CACC_mqHuPgp,64,VOCATIONAL EDUCATION TEACHERS,Pulau Pinang,117,CA,3195.5
CUST_tGcoE,CACC_9XAoinu,52,TANNING&DRESSING OF LEATHER;MFR OF,Pulau Pinang,133,CA,2949.74
CUST_mQrx1,CACC_5HI5XBR,85,HEALTH AND SOCIAL WORK,Kelantan,175,CA,179.27
CUST_VAlb1,CACC_UMKMbFY,86,ARCHITECT,Terengganu,215,SA,1114.01
CUST_o1HyS,CACC_t4eFWZ6,94,DENTISTS,WP Putrajaya,107,CA,1012.26
CUST_zpgcr,CACC_ueBGIcm,82,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Sarawak,162,CA,2301.61
CUST_VS25y,CACC_geTvFQI,54,CRAFT AND RELATED TRADES WORKERS,Melaka,93,SA,5122.62
CUST_iz43V,CACC_247VOk5,91,DENTISTS,Melaka,104,SA,982.4
CUST_iVVDR,CACC_pO9Fkez,89,"MINING,MANUFACTURING & CONSTRUCTION PROF",Terengganu,169,SA,3323.85
CUST_LaOcm,CACC_MPzXMss,84,MANUFACTURE OF OTHER NON-METALLIC,WP Putrajaya,140,CA,1989.3
CUST_1QSz2,CACC_Vt5xApK,86,TEACHER/LECTURER,WP Putrajaya,46,CA,1208.47
CUST_OyYuE,CACC_c45MYZj,58,GENERAL OFFICE CLERKS,Sarawak,58,CA,1539.6
CUST_0qY4Y,CACC_jPLeixY,90,BANKER,Kelantan,179,SA,830.65
CUST_YcSmj,CACC_bRYedTk,30,BUILDING ARCHITECTS,Kelantan,116,SA,1354.11
CUST_yruEV,CACC_oxk0QJF,62,MANUFACTURE OF TEXTILES,Pahang,189,SA,461.35
CUST_WOupK,CACC_PefK6YX,15,TELECOMMUNICATION,Negeri Sembilan,237,CA,2079.28
CUST_2LKxy,CACC_hB6Y610,71,OTHER AGRICULTURE,Perlis,10,CA,1621.64
CUST_tyirB,CACC_df3TOVK,60,"EDUCATION, HEALTH AND OTHERS",WP KL,234,CA,1346.57
CUST_PSPzI,CACC_B17OUfg,99,"MANUFACTURE OF WEARING APPAREL, DRE",Kedah,104,SA,675.78
CUST_gf5yP,CACC_WpZaKPt,85,SECRETARY,Pahang,37,CA,1226.82
CUST_Yg33A,CACC_rSMiCUi,34,RENTING OF MACHINERY&EQUIPMENT W/O,Perak,193,CA,2824.68
CUST_DgPrF,CACC_j9FS0hK,29,ARCHITECT,WP KL,90,CA,4346.7
CUST_wKMwL,CACC_ve9C6NC,75,RELIGIOUS PROFESSIONALS,WP KL,30,CA,230.73
CUST_j2Zx4,CACC_1frgpjg,49,PROFESSIONAL POLICE INSPECTOR & DET,Sarawak,221,SA,807.62
CUST_GkTBE,CACC_k6fbFpD,85,SHIP ENGINEER,WP Putrajaya,72,CA,2561.13
CUST_SxN3J,CACC_DNulVoo,59,HOTELS AND RESTAURANTS,Kelantan,66,SA,1977.61
CUST_IdHwG,CACC_FnNVTNv,72,"OTHER COMMUNITY, SOCIAL & PERSONAL",Sabah,173,SA,507.2
CUST_j5cXh,CACC_zrEctN9,82,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Kelantan,141,SA,113.32
CUST_m0Vhq,CACC_uvU9Ael,15,COOKS,Selangor,148,CA,487.5
CUST_RPnUj,CACC_txL4KBC,28,TELECOMMUNICATION,Negeri Sembilan,168,CA,708.96
CUST_CbBdi,CACC_gRvkPaG,93,FIRE FIGHTER,Pahang,164,SA,542.23
CUST_lD278,CACC_85tDcPN,84,DENTIST,Perlis,178,CA,6416.88
CUST_N1bhc,CACC_MzvqVn7,68,CHILDREN BELOW AGE,Pahang,128,CA,623.05
CUST_lCLwX,CACC_ahbvPvM,43,IT SPECIALIST,WP Labuan,59,SA,6917.71
CUST_DEvsX,CACC_mXRaTyZ,38,DOCTOR,Sarawak,69,SA,1467.13
CUST_co7aM,CACC_uAc8Zqg,29,"SALES, MARKETING & PUBLIC RELATIONS",Perlis,29,CA,5820.98
CUST_ZzH0Z,CACC_oiS5NCu,65,AUDITOR,Perak,8,CA,865.83
CUST_aP5H2,CACC_NHRIYUg,58,PENSIONER,Kelantan,43,CA,954.37
CUST_FTiTU,CACC_diUNZBe,94,NURSE,Kelantan,171,CA,1767.23
CUST_MJ28j,CACC_molh9tF,45,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Perak,53,SA,400.93
CUST_miaHX,CACC_b5TJa9d,44,MANUFACTURE OF TEXTILES,Terengganu,75,SA,1540.9
CUST_kDZ5Y,CACC_jlr2Jgh,23,OTHER AGRICULTURE,Kelantan,112,CA,2285.18
CUST_JyPP0,CACC_2CRrw9i,10,TELECOMMUNICATION,Melaka,33,SA,150.02
CUST_lDKkP,CACC_qZkdWVr,56,RENTING OF MACHINERY&EQUIPMENT W/O,Selangor,54,SA,1735.0
CUST_is25p,CACC_wdtTsF4,32,PROFESSIONAL POLICE INSPECTOR & DET,Kedah,41,SA,5226.06
CUST_zNIy9,CACC_KpRuZHU,58,MOTOR VEHICLE MECHANICS AND REPAIRE,Kedah,231,SA,536.01
CUST_25JFw,CACC_LJd4xgM,40,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Melaka,128,CA,2607.36
CUST_UPq4J,CACC_xo84Guk,20,OTHERS,WP Labuan,133,CA,441.08
CUST_TzRJj,CACC_9LPdMoP,21,OTHERS,WP Labuan,225,SA,149.12
CUST_YyMoq,CACC_sNsl2Km,84,HOUSEHOLD,Sarawak,28,SA,4120.96
CUST_lLEuO,CACC_eD7i5JM,64,BANKER,Sarawak,224,SA,2941.03
CUST_IT4i1,CACC_iDdzoIN,86,ACTORS,Sarawak,28,SA,2638.9
CUST_znkcP,CACC_RuEFYwo,63,DOCTOR,Kelantan,83,CA,7415.73
CUST_vuQST,CACC_3evbrgR,88,LANDSCAPE ARCHITECTS,Sarawak,228,CA,2221.16
CUST_FkUbO,CACC_YYVukdG,61,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Pahang,102,CA,1632.89
CUST_YQ01A,CACC_lnXdwXD,43,TECHNICIAN,Pulau Pinang,59,CA,364.78
CUST_9Hrsm,CACC_4ASLjn3,44,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP Labuan,163,SA,1218.11
CUST_bbYuN,CACC_8KcTnq4,81,TECHNICIAN,Negeri Sembilan,214,CA,2771.24
CUST_GzoBw,CACC_lm1ecmM,23,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Negeri Sembilan,124,CA,340.91
CUST_OlxbI,CACC_PK2TXEb,92,OTHER SERVICE ACTIVITIES,Terengganu,47,CA,100.0
CUST_tEbTB,CACC_g7EyhsF,88,SECONDARY EDUCATION TEACHERS,WP Labuan,160,CA,381.75
CUST_AlFlv,CACC_QONNHPo,37,SECRETARY,WP KL,184,SA,370.04
CUST_T5Mcc,CACC_uhx4Y2K,92,CLERICAL,WP KL,97,SA,1769.62
CUST_Ic3CQ,CACC_FTYmPJK,94,SCHEDULED AIR TRANSPORT,Negeri Sembilan,51,CA,4784.63
CUST_7rvSn,CACC_DpjUsob,26,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,WP Putrajaya,71,CA,2187.27
CUST_qPXsk,CACC_oAbdnJJ,78,OTHER AGRICULTURE,WP KL,68,SA,642.27
CUST_QoK4U,CACC_xUxcDLq,27,HOUSEHOLD,Selangor,64,CA,164.93
CUST_mqt6H,CACC_aO3hGqC,34,"RECREATIONAL, CULTURAL AND SPORTING",Perlis,184,SA,2344.98
CUST_0iDEw,CACC_CXASkKc,99,CLERK,Kedah,69,SA,1717.2
CUST_ZnCtE,CACC_sJ1SLUA,24,RENTING OF MACHINERY&EQUIPMENT W/O,Pahang,88,SA,432.88
CUST_HYLdU,CACC_CE0Dw4c,38,PHARMACIST,WP Putrajaya,33,SA,790.42
CUST_6IDsE,CACC_lEqOFEL,58,UNIVERSITY AND HIGHER EDUCATION TEACHER,WP KL,147,CA,5654.18
CUST_9opKs,CACC_i9dqVCH,88,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Pulau Pinang,169,CA,921.44
CUST_Cfm6v,CACC_PyezKBD,99,UNIVERSITY AND HIGHER EDUCATION TEACHER,WP Putrajaya,176,CA,4233.33
CUST_1IIjR,CACC_SMlBPie,72,NON-EXECUTIVE,Terengganu,184,CA,1100.11
CUST_PijFj,CACC_Jj5hvT5,83,SEAMSTRESS,Sarawak,158,SA,1838.62
CUST_50ZFA,CACC_ODNG8Fm,41,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Sabah,234,SA,2018.86
CUST_8kpJ0,CACC_uPVlAyR,16,FINANCIAL AND INVESTMENT ADVISERS,WP KL,69,SA,1452.94
CUST_yCvRr,CACC_LIwy8pc,27,MANAGERS,Terengganu,86,CA,12342.03
CUST_KbOGI,CACC_gWGfKAI,50,SCHEDULED AIR TRANSPORT,Negeri Sembilan,72,CA,580.57
CUST_WsTo3,CACC_6is4wSI,20,EDITOR/WRITER,Selangor,74,CA,698.98
CUST_Rxl2S,CACC_dH8fiZQ,95,PRODUCTION AND MANUFACTURING MANAGERS,Sabah,13,CA,1064.89
CUST_xFGyT,CACC_QjMCAEJ,72,CRAFT AND RELATED TRADES WORKERS,Kelantan,8,CA,474.94
CUST_0UDOe,CACC_L8vV6UI,94,REAL ESTATE ACTIVITIES,Pahang,145,CA,4334.29
CUST_nqsjr,CACC_iyLdZhI,39,SCHEDULED AIR TRANSPORT,Kelantan,154,SA,1006.56
CUST_dCCRG,CACC_FJLznBm,22,ACCOUNTANT,Kedah,26,CA,836.71
CUST_acVms,CACC_tjheOeA,96,(BLANK),Sarawak,230,CA,1906.48
CUST_1dIBI,CACC_6dTbP19,17,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Pulau Pinang,16,SA,1929.13
CUST_DMBdl,CACC_TEH5x6g,59,SECRETARY,Terengganu,108,CA,3085.93
CUST_eDLt1,CACC_GGFxTUA,97,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Sarawak,172,CA,1363.36
CUST_xilM0,CACC_5ZF03fj,30,TEACHER/LECTURER,WP Putrajaya,118,CA,3516.32
CUST_qBEPb,CACC_WLVUgi2,82,MANAGERS,WP Labuan,127,CA,1606.92
CUST_VtyXJ,CACC_LGrfbpz,81,"FORESTRY, LOGGING AND RELATED SERVI",Selangor,213,SA,176.92
CUST_UY3Cg,CACC_H3CBUMe,36,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Selangor,137,SA,1842.74
CUST_diqKp,CACC_1TLVRk1,63,SERVICE MANAGER,Pahang,167,CA,3679.75
CUST_krUoY,CACC_IXbA3gC,88,SHIPS DECK OFFICERS AND PILOTS,Kedah,43,CA,365.21
CUST_fsalA,CACC_o4gcS7C,35,"FORESTRY, LOGGING AND RELATED SERVI",WP KL,118,SA,2256.22
CUST_pigMi,CACC_q7i66gb,22,PERSONAL SERVICES WORKERS NOT ELWHE,WP Labuan,37,CA,11118.25
CUST_rO8oB,CACC_Pt150Et,19,UNIVERSITY AND HIGHER EDUCATION TEACHER,Sabah,117,SA,1049.08
CUST_0Egzb,CACC_ge4D2yy,47,HOTELS AND RESTAURANTS,Pulau Pinang,64,SA,5807.15
CUST_fsGwo,CACC_9IhfhDd,36,LANGUAGE TEACHERS,Negeri Sembilan,107,SA,350.85
CUST_DwsDE,CACC_0R1eVQo,19,"MANUFACTURE OF WEARING APPAREL, DRE",Pulau Pinang,41,CA,940.13
CUST_gqF22,CACC_q5aytiL,60,ECONOMISTS,WP Putrajaya,110,CA,548.12
CUST_uEJi9,CACC_UbTbAkk,38,PERSONAL SERVICES WORKERS NOT ELWHE,Sarawak,49,CA,1835.59
CUST_C2WG2,CACC_JUBqruQ,39,WAITER/WAITRESS,WP KL,13,SA,1188.01
CUST_yinAB,CACC_CJ9nwS6,27,ECONOMISTS,Kedah,9,CA,17266.2
CUST_xPbdw,CACC_VAXRtuF,81,CLERK,Terengganu,96,CA,14405.43
CUST_dTx7y,CACC_bfbxidZ,43,POLICE OFFICERS,Sabah,107,SA,281.33
CUST_za4K5,CACC_SiRbVrF,85,ECONOMISTS,Selangor,134,SA,557.83
CUST_MuNpS,CACC_uxMmeSk,99,PENSIONER,WP Putrajaya,207,SA,1214.92
CUST_lWIjy,CACC_OsuvVYZ,86,ECONOMISTS,Perak,233,SA,244.18
CUST_XAln8,CACC_sBjueay,65,SYSTEM ANALYSTS,Perak,70,SA,365.57
CUST_7lrH9,CACC_P8b43u4,64,SHIPS DECK OFFICERS AND PILOTS,Melaka,21,SA,5037.11
CUST_yvggl,CACC_10GkXxf,99,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Sabah,30,SA,31469.07
CUST_JXz7e,CACC_eD8BBdA,24,TRANSPORT VIA RAILWAYS (MRS),Sabah,75,SA,347.65
CUST_lOsky,CACC_JOSV3th,58,EDITOR/WRITER,Perak,58,CA,644.48
CUST_Uodad,CACC_89KHP0c,87,CARTOGRAPHERS AND SURVEYORS,Selangor,71,CA,2765.5
CUST_JgRSC,CACC_x6eh5fm,48,HOTELS AND RESTAURANTS,Perlis,172,SA,2034.47
CUST_fE43L,CACC_S8Tyw1A,53,COMPANY DIRECTOR,WP KL,57,CA,715.52
CUST_Lv9IO,CACC_T3bRTlX,22,SHIP ENGINEER,Perak,65,SA,2007.56
CUST_uJECv,CACC_mxmYksY,92,ECONOMISTS,WP KL,239,CA,594.78
CUST_HeuwY,CACC_SbxDUOx,52,EXECUTIVE,Negeri Sembilan,15,CA,8172.54
CUST_9j1u2,CACC_T6ObqRQ,21,PENSIONER,Perlis,237,CA,6536.0
CUST_b6vAf,CACC_IPPlMPN,42,PROFESSIONAL POLICE INSPECTOR & DET,Pulau Pinang,82,SA,2050.26
CUST_mA34l,CACC_jrbWVJ0,38,SECTOR N.E.C,WP Putrajaya,124,SA,674.77
CUST_PRtbJ,CACC_zYpViw2,28,OTHER AGRICULTURE,WP Labuan,156,CA,1982.13
CUST_LMGu7,CACC_glvZdkS,15,COMPANY DIRECTOR,WP KL,22,CA,4756.01
CUST_Qxfho,CACC_RsBHyoK,49,SELF-EMPLOYED,Sabah,183,CA,5084.75
CUST_VOYQP,CACC_a1vS6N4,37,DOCTOR,Negeri Sembilan,184,CA,664.16
CUST_2FfJ3,CACC_Zp2hDNN,92,OTHER NON-SCHEDULED PASSENGER LAND,Perlis,215,CA,1023.84
CUST_qYOPa,CACC_VNUH8XG,61,EDITOR/WRITER,Pulau Pinang,204,SA,775.08
CUST_tSCV5,CACC_xw2XT5j,36,HOUSEHOLD,WP Labuan,17,CA,1392.43
CUST_tAK9a,CACC_teFLvFk,41,(BLANK),WP Putrajaya,148,SA,101.37
CUST_VXqCO,CACC_lmFwhOu,99,ACCOUNTANT,Pahang,75,SA,1028.95
CUST_CdBCa,CACC_u2FPaj9,71,DOCTOR,Kedah,24,CA,6431.64
CUST_oUOpy,CACC_b2ts1Lv,96,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,Selangor,183,SA,960.65
CUST_03zXt,CACC_Zxy5kdK,67,COMPANY DIRECTOR,Perlis,164,SA,283.4
CUST_Jasyw,CACC_x17lPir,19,MANUFACTURE OF OTHER NON-METALLIC,Selangor,225,CA,669.4
CUST_4bjoj,CACC_4Kt8NPd,75,REAL ESTATE ACTIVITIES,Sarawak,192,CA,1616.95
CUST_oNcLB,CACC_1xfAFGs,28,TECHNICIAN,WP KL,211,SA,8078.9
CUST_TjM1F,CACC_ufubJun,51,(BLANK),Pulau Pinang,118,CA,112.48
CUST_RRA5O,CACC_KJ9dUZF,38,TECHNICIAN,WP KL,18,CA,1007.57
CUST_wzfNU,CACC_NpSno6W,96,"MANUFACTURE OF WEARING APPAREL, DRE",Sabah,161,SA,963.4
CUST_dxWee,CACC_rmEyuG7,69,EXECUTIVE,Perlis,202,CA,7058.65
CUST_5ZOWg,CACC_q5M7gH5,41,EXTRA-TERRITORIAL ORGANISATIONS AND,Sabah,8,CA,305.77
CUST_qUABz,CACC_JGiHoho,54,PHARMACIST,Terengganu,103,CA,2737.75
CUST_QIAQM,CACC_ETfLQBD,24,COOKS,Terengganu,191,SA,4880.66
CUST_m6Px6,CACC_j0I2iND,74,PHARMACISTS,Pahang,97,SA,3656.24
CUST_aERJq,CACC_x0nvZmG,58,POLICE OFFICERS,Kedah,134,SA,1218.25
CUST_WhRQI,CACC_Ux6nmmd,48,EXTRA-TERRITORIAL ORGANISATIONS AND,Sarawak,102,SA,112.12
CUST_dRREb,CACC_sq9Cvxb,35,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Sabah,208,SA,1133.04
CUST_foElC,CACC_73fXtnr,56,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Kelantan,71,SA,308.66
CUST_afR6W,CACC_0YblQNX,82,CLERICAL SUPPORT WORKERS,Perak,163,SA,672.06
CUST_aFAdy,CACC_B3pAVN6,59,VOCATIONAL EDUCATION TEACHERS,Pahang,138,CA,7395.48
CUST_PKmpc,CACC_IW0MKGy,20,HOSPITALITY & REL SERVICES PROFESSI,WP Putrajaya,156,CA,679.43
CUST_MAJ7I,CACC_ByZWsg4,52,PROFESSIONAL GOV SOCIAL BENEFIT OFF,WP Labuan,114,CA,547.73
CUST_8OCj9,CACC_F0z5aPf,22,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Terengganu,119,SA,433.05
CUST_sg056,CACC_muTCY2I,59,ADMINISTRATIVE ASSOCIATE PROFESSION,Perak,38,SA,1370.51
CUST_yvrOg,CACC_GXfpGyc,89,RELIGIOUS PROFESSIONALS,Selangor,168,SA,644.63
CUST_JfBdy,CACC_1RXiYLS,46,ELEMENTARY OCCUPATIONS,WP Labuan,133,CA,3402.5
CUST_ovaeN,CACC_11KVQ5E,28,"SALES, MARKETING & PUBLIC RELATIONS",Selangor,63,SA,397.76
CUST_uzGIF,CACC_4ogxkOf,73,PROFESSIONALS,Terengganu,122,CA,215.11
CUST_QbVRo,CACC_ZexFWE5,26,SHIP ENGINEER,Melaka,81,SA,792.54
CUST_zLN2T,CACC_NuF121S,20,PHARMACISTS,Pulau Pinang,231,SA,338.99
CUST_6usGE,CACC_CkM9I6p,19,SELF-EMPLOYED,Pulau Pinang,84,CA,625.22
CUST_gIIr9,CACC_Q5VUFae,69,"PUBLIC ADMINISTRATION & DEFENSE,",Melaka,106,CA,874.27
CUST_In7jI,CACC_9gsMjEm,28,OTHER NON-SCHEDULED PASSENGER LAND,Kedah,159,CA,4171.29
CUST_qe7oX,CACC_FkbDkNO,10,(BLANK),Negeri Sembilan,21,CA,4667.1
CUST_NIcD9,CACC_d928has,17,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Pahang,6,CA,563.43
CUST_PApF0,CACC_csVILos,34,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",WP Putrajaya,206,CA,382.92
CUST_OShjL,CACC_EexJZKP,65,SECTOR N.E.C,Negeri Sembilan,239,CA,707.88
CUST_L5iCa,CACC_jPhoPyc,96,EXECUTIVE,Pahang,175,SA,1993.76
CUST_N8LZT,CACC_a3txP6b,68,"LIBRARIANS, ARCHIVISTS AND CURATORS",Terengganu,147,CA,359.7
CUST_o4YfL,CACC_WvnNhyH,15,NURSE,Terengganu,78,SA,365.36
CUST_0hXCy,CACC_3bgurIp,93,FIRE FIGHTER,Perlis,128,CA,4394.57
CUST_oOVQU,CACC_WFsb6Lp,26,"MINING,MANUFACTURING & CONSTRUCTION PROF",Perlis,110,SA,7756.65
CUST_zT0LS,CACC_T7HYaxe,97,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Sabah,182,CA,4737.74
CUST_bkMHI,CACC_woRtry4,89,CLERICAL,Sarawak,97,CA,650.47
CUST_ola9K,CACC_GByZboa,61,SELF-EMPLOYED,Melaka,224,CA,1424.81
CUST_KWURS,CACC_tGTdh25,36,DOCTOR,Kedah,150,CA,15898.81
CUST_EpLdG,CACC_uvjzbLJ,29,RELIGIOUS TEACHERS,Pahang,55,SA,1439.14
CUST_JmUqf,CACC_4bSkobi,52,ACCOUNTANTS,Pahang,219,SA,1329.58
CUST_F7sDt,CACC_k4egTTm,84,AUDITOR,Sarawak,148,SA,695.27
CUST_VvTQ1,CACC_kV17Tgd,73,SCHEDULED AIR TRANSPORT,Selangor,193,SA,3088.37
CUST_2ZXa9,CACC_lJCgxdi,81,HOTELS AND RESTAURANTS,WP Labuan,155,SA,1654.06
CUST_wmDaI,CACC_fIfVBHf,17,STEWARD/STEWARDESS,Sarawak,172,CA,1387.36
CUST_xnYAg,CACC_xCDXfda,32,TEACHER/LECTURER,Kedah,28,SA,1293.86
CUST_waEZ9,CACC_PehUbdd,74,HOSPITALITY & REL SERVICES PROFESSI,Kedah,6,CA,992.4
CUST_4CEqb,CACC_OMpgnRg,87,"SALES, MARKETING & PUBLIC RELATIONS",Pulau Pinang,43,SA,3378.38
CUST_CPsB9,CACC_ZYhnc27,28,LANDSCAPE ARCHITECTS,Pahang,239,CA,1443.13
CUST_SswHi,CACC_Vli95oq,90,CLERICAL,Sabah,187,CA,4332.48
CUST_2rVee,CACC_48yoG4I,25,CLERK,WP Putrajaya,121,CA,4673.54
CUST_FZs9i,CACC_lz3R9g5,20,GENERAL WORKER,WP Labuan,163,CA,100.0
CUST_3GqME,CACC_x0GFmBu,92,FIRE FIGHTER,Negeri Sembilan,49,SA,1478.12
CUST_DhbuM,CACC_vrOWEbQ,20,COMPANY DIRECTOR,Selangor,25,CA,2108.27
