Customer_ID,Customer_Acc,Age,Stated_Occupation,Location_State,Account_Tenure_Months,Account_Type,Avg_Balance
CUST_A9Edg,CACC_rK9BnsP,67,HOSPITALITY & REL SERVICES PROFESSI,Perlis,124,SA,335963.54
CUST_I6aUQ,CACC_UBW1FPQ,63,PRODUCTION AND MANUFACTURING MANAGERS,Sabah,207,SA,778246.04
CUST_xGCWM,CACC_dUvlL7H,12,PERSONAL SERVICES WORKERS NOT ELWHE,Negeri Sembilan,159,SA,495470.07
CUST_gdKAb,CACC_FiN11pL,23,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Kedah,212,CA,631770.94
CUST_kq6MY,CACC_LK8da7v,75,TELECOMMUNICATION,Kedah,16,CA,636811.34
CUST_P3bIq,CACC_ijHWi2f,60,PERSONAL SERVICES WORKERS NOT ELWHE,WP Labuan,46,SA,103122.4
CUST_kCXQx,CACC_jXXUnqv,64,CLERICAL SUPPORT WORKERS,Selangor,155,CA,928312.64
CUST_G6Pc8,CACC_7iZMXdC,29,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,WP Labuan,131,SA,293023.31
CUST_dLCs8,CACC_7ieIWrT,60,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Kelantan,161,CA,265638.52
CUST_QHAQC,CACC_0pNH8I6,13,TELECOMMUNICATION,Negeri Sembilan,132,CA,953058.41
CUST_xjCst,CACC_vIadr8G,79,"MUSIC, ARTS AND PERFORMING ARTS TEACHERS",Sarawak,74,SA,192346.89
CUST_0kBme,CACC_agp2qIB,57,LANDSCAPE ARCHITECTS,Pahang,159,CA,642642.24
CUST_ycgSo,CACC_6vrskA9,57,PROFESSIONAL POLICE INSPECTOR & DET,WP Putrajaya,202,CA,160143.39
CUST_5DgpR,CACC_BjmTUwR,88,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Sarawak,126,CA,373777.64
CUST_PkB7d,CACC_QLHslUF,76,HOTELS AND RESTAURANTS,Melaka,16,CA,271188.99
CUST_xq9b3,CACC_hnr8ysq,24,TRANSPORT VIA RAILWAYS (MRS),Kelantan,109,SA,288390.36
CUST_ZMHdn,CACC_pwMG0Nl,77,BUILDING ARCHITECTS,Negeri Sembilan,240,SA,411554.63
CUST_qQzPp,CACC_7ozkp0d,60,HOTELS AND RESTAURANTS,WP Labuan,177,CA,179582.79
CUST_FpBKr,CACC_aMkU6y5,52,DOCTOR,Perlis,105,CA,42105.84
CUST_qqnml,CACC_seG1D5G,81,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Terengganu,169,SA,971919.57
CUST_LF9CO,CACC_rWddx6W,99,CLERICAL SUPPORT WORKERS,Negeri Sembilan,63,SA,630665.78
CUST_vRrb5,CACC_KRUg78V,93,"OTHER COMMUNITY, SOCIAL & PERSONAL",Kedah,59,CA,785462.02
CUST_XMRlk,CACC_t0mwbPD,26,COMPANY DIRECTOR,Negeri Sembilan,138,SA,241173.81
CUST_bpKV2,CACC_I6NlqXM,89,ADMINISTRATIVE ASSOCIATE PROFESSION,Melaka,35,SA,882434.86
CUST_SwPDT,CACC_j8thkRc,18,PERSONAL SERVICES WORKERS NOT ELWHE,Sabah,165,CA,171991.5
CUST_0Uisw,CACC_kze5nlc,23,DOCTOR,WP Labuan,51,CA,24443.1
CUST_isX5e,CACC_U4Nrao5,98,PHARMACIST,Perak,90,CA,799877.56
CUST_jUo89,CACC_2c0uVbP,45,MEDICAL DOCTOR,Melaka,132,SA,313596.98
CUST_XyFcO,CACC_jC6mA3L,53,GENERAL OFFICE CLERKS,Perak,167,CA,866617.44
CUST_b1R6j,CACC_3Fnuzbm,38,BANKER,WP Labuan,19,SA,322419.51
CUST_7hhbq,CACC_Flfs9Q3,48,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,WP Putrajaya,215,SA,707768.95
CUST_q14re,CACC_FxHbyrr,50,LAWYER/SOLICITOR,WP KL,50,CA,119185.52
CUST_yrvea,CACC_6bjn9IY,27,EXTRA-TERRITORIAL ORGANISATIONS AND,WP KL,144,CA,584748.25
CUST_BPAgY,CACC_smyqQRD,34,"FORESTRY, LOGGING AND RELATED SERVI",Sarawak,101,CA,242393.49
CUST_X3KqT,CACC_PNXcs0i,11,"RECREATIONAL, CULTURAL AND SPORTING",Perlis,190,SA,147671.06
CUST_neLmD,CACC_mOIA9a5,95,SERVICE AND SALES WORKERS,WP Labuan,68,SA,701929.72
CUST_DLJvL,CACC_lWw8IgH,34,ACCOUNTANTS,Selangor,10,CA,285840.8
CUST_h3NMo,CACC_VWYmGzL,55,ACADEMICIANS,Pahang,217,SA,153053.6
CUST_t2eBR,CACC_kg0EyLb,28,WAITER/WAITRESS,Kedah,123,SA,283659.21
CUST_pnpVb,CACC_rqqvsTZ,85,BUILDING ARCHITECTS,Terengganu,232,SA,924173.67
CUST_Z9mgh,CACC_yMaAGCy,56,CLERICAL,Melaka,53,SA,98054.82
CUST_7kgG7,CACC_9qLWxKF,95,EDITOR/WRITER,Terengganu,139,CA,77083.11
CUST_sPyEw,CACC_gNHBGCE,64,RENTING OF MACHINERY&EQUIPMENT W/O,Perlis,135,CA,473704.73
CUST_OGSXO,CACC_zbXnwBI,61,SYSTEM ANALYSTS,Sarawak,41,SA,275853.67
CUST_mviYI,CACC_3JUnjj7,41,VOCATIONAL EDUCATION TEACHERS,Pulau Pinang,81,CA,348080.7
CUST_RnuKM,CACC_wBEeRDo,78,OTHERS,Sabah,19,CA,607843.89
CUST_Dm95b,CACC_Am3TVeI,17,TANNING&DRESSING OF LEATHER;MFR OF,Pahang,126,SA,267047.89
CUST_M73q6,CACC_OjZazUp,52,PHARMACIST,Perlis,55,CA,843585.85
CUST_64VKS,CACC_OOWV6rn,96,MANUFACTURE OF TOBACCO PRODUCTS,Pulau Pinang,35,SA,534628.01
CUST_HT8ul,CACC_3KZBYNY,31,PHYSICAL & ENGINEERING SCIEN TECHNICIANS,WP Labuan,197,CA,264459.77
CUST_cJ0bh,CACC_PPoDr6S,43,"MANUFACTURE OF WEARING APPAREL, DRE",WP KL,233,SA,149752.98
CUST_re5xl,CACC_g6fkOTI,86,OTHER NON-SCHEDULED PASSENGER LAND,Terengganu,60,SA,768033.54
CUST_ppXnu,CACC_NTEkOo7,89,PRODUCTION AND MANUFACTURING MANAGERS,Terengganu,177,SA,201524.84
CUST_9bCW6,CACC_trK6sgf,62,HEALTH AND SOCIAL WORK,Kedah,169,CA,62032.81
CUST_DAbqS,CACC_7RNhRJm,38,NURSE,Kelantan,200,SA,34170.51
CUST_ux1Nx,CACC_vks2Iva,85,OTH BIZ SERV N.E.C,Kelantan,210,SA,500048.7
CUST_S0N7Q,CACC_E3NP3Tw,24,CLERICAL SUPPORT WORKERS,Kelantan,195,SA,78241.44
CUST_zYQ55,CACC_VoHtiHr,29,OTHERS,Sarawak,215,SA,394503.29
CUST_HsTAQ,CACC_0ro5u5D,39,"PLANT AND MACHINE OPERATORS, AND ASSEMBLERS",Melaka,220,SA,627716.67
CUST_qo96Y,CACC_AyYVSXY,13,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Negeri Sembilan,181,CA,424038.73
CUST_QbJOh,CACC_fRWF69N,50,NURSE,Melaka,49,CA,379582.63
CUST_PlkUR,CACC_4rITboo,82,SHIPS DECK OFFICERS AND PILOTS,WP Labuan,60,CA,839729.37
CUST_ouiZY,CACC_fdeufJi,70,"MINING,MANUFACTURING & CONSTRUCTION PROF",Negeri Sembilan,96,CA,786675.96
CUST_xZSyh,CACC_oJY0RaY,73,ACCOUNTANTS,Perlis,230,CA,577461.23
CUST_GCrtw,CACC_l8udKwR,54,IT SPECIALIST,Negeri Sembilan,105,CA,399781.48
CUST_smgSD,CACC_0FYypW8,78,TANNING&DRESSING OF LEATHER;MFR OF,Perak,229,SA,986850.22
CUST_ASb7s,CACC_y9QPeD5,39,OTHERS,WP KL,59,SA,689475.27
CUST_zJGOZ,CACC_o94XaPA,25,ELEMENTARY OCCUPATIONS,Perak,155,CA,204169.97
CUST_KH1Ct,CACC_jB2s6ey,24,AUDITOR,Sarawak,109,SA,112618.33
CUST_ejUJ3,CACC_xAPvmcW,64,DOCTOR,Kelantan,166,CA,367409.35
CUST_lEayR,CACC_N3fYtp2,21,FINANCIAL INTERMEDIATION,Negeri Sembilan,62,SA,6359.41
CUST_hurqZ,CACC_ZehSfAx,41,CRAFT AND RELATED TRADES WORKERS,Pulau Pinang,174,CA,128471.64
CUST_kSBW8,CACC_LrFKObI,68,PENSIONER,WP KL,169,SA,621583.41
CUST_GEoWt,CACC_AfYSnzq,93,"RETAIL TRADE,EXCEPT OF MOTOR",Kelantan,157,SA,975587.61
CUST_hG8DD,CACC_XfcVo8N,55,FINANCIAL INTERMEDIATION,Pahang,30,SA,961472.06
CUST_nlFZb,CACC_73Qozas,74,CLERICAL,Sarawak,111,SA,610870.82
CUST_csJFm,CACC_iC0fcUf,71,ACTORS,Pulau Pinang,22,CA,830828.36
CUST_D6G1A,CACC_ld8fpQ2,23,RELIGIOUS TEACHERS,Melaka,12,CA,281571.11
CUST_XusP8,CACC_gYx1CFS,54,"OTHER COMMUNITY, SOCIAL & PERSONAL",WP KL,11,CA,401299.4
CUST_sZg51,CACC_Jimluj9,60,CLERK,Selangor,68,CA,941466.71
CUST_SxHPD,CACC_GNXyDDj,33,IT SPECIALIST,Selangor,231,SA,2389.31
CUST_tRj8b,CACC_JNMuleH,41,PENSIONER,Sarawak,179,SA,58797.53
CUST_REF4V,CACC_j5Hq75J,25,EXTRA-TERRITORIAL ORGANISATIONS AND,Kedah,161,SA,552569.3
CUST_s0V1A,CACC_TLU4vVS,23,PILOT,Negeri Sembilan,58,CA,866924.4
CUST_ZpCSC,CACC_9WUnL5n,11,CHILDREN BELOW AGE,Sabah,189,SA,993705.89
CUST_aFRux,CACC_pUBdXCy,75,RECEPTIONIST,Perak,101,CA,281827.39
CUST_u1OgZ,CACC_WfhAqt9,77,EXTRA-TERRITORIAL ORGANISATIONS AND,Kedah,119,CA,356576.05
CUST_Mt6oH,CACC_MYd7cCm,75,TEACHER/LECTURER,Kelantan,185,SA,828064.14
CUST_nzsXx,CACC_dn7VVe3,59,HEALTH AND SOCIAL WORK,Perak,167,SA,760996.0
CUST_VBmyu,CACC_2Sqdrx3,54,ELEMENTARY OCCUPATIONS,Pulau Pinang,113,SA,57910.32
CUST_z77Lj,CACC_tjjFXPI,69,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Perlis,189,CA,35201.91
CUST_i8EDr,CACC_MAdLDV2,44,MANUFACTURE OF OTHER NON-METALLIC,Melaka,218,CA,717941.32
CUST_srDYN,CACC_W8KFpeK,23,"SKILLED AGRICULTURAL, FORESTRY, LIVESTOCK AND FISHERY WORKERS",Perlis,180,CA,341202.5
CUST_W3ptj,CACC_Q4GRToL,87,FINANCIAL AND INVESTMENT ADVISERS,WP KL,161,CA,415342.0
CUST_Gjf5Z,CACC_6On8Fda,41,GENERAL WORKER,WP Putrajaya,17,SA,104841.55
CUST_9BIoM,CACC_k5yWpZf,15,CHILDREN BELOW AGE,WP KL,144,SA,947393.45
CUST_sAP3K,CACC_e5OkLeO,43,DOCTOR,WP Labuan,153,SA,540626.96
CUST_viaKA,CACC_Nzw5yOR,26,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Pulau Pinang,201,SA,933927.82
CUST_I7Lqz,CACC_5pXQXYy,99,RELIGIOUS TEACHERS,WP KL,151,SA,562578.83
CUST_aslXZ,CACC_JUksGRb,67,MANUFACTURE OF OTHER NON-METALLIC,Kelantan,124,SA,799105.38
CUST_GRtHz,CACC_36saWEo,21,ENGINEER,WP Putrajaya,126,CA,930695.64
CUST_pmKmN,CACC_keYbD3p,20,GOVERNMENT SERVANT,Kelantan,93,CA,298548.63
CUST_3pVWq,CACC_7Pr3w05,67,TANNING&DRESSING OF LEATHER;MFR OF,Pahang,170,SA,183643.19
CUST_XwEom,CACC_XzICxkV,10,SYSTEM ANALYSTS,Sarawak,204,CA,26310.91
CUST_W8r6r,CACC_9VL3DNs,50,REAL ESTATE ACTIVITIES,Melaka,40,SA,248391.27
CUST_h5wnJ,CACC_MZ3p841,55,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Sarawak,89,SA,397280.68
CUST_Fu1xX,CACC_2rtNbiV,30,PROFESSIONAL POLICE INSPECTOR & DET,Pahang,219,CA,414956.23
CUST_48Zzu,CACC_rORtNXV,83,COOKS,Perak,118,SA,34469.36
CUST_q8rv6,CACC_v9YeeHw,15,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Sabah,53,CA,153297.87
CUST_JFqYS,CACC_zDY0S49,84,UNIVERSITY AND HIGHER EDUCATION TEACHER,Pahang,26,SA,184324.39
CUST_GsPfC,CACC_qDNZhzZ,57,CRAFT AND RELATED TRADES WORKERS,Kelantan,115,SA,992414.44
CUST_BpbIb,CACC_gF6QAle,30,SELF-EMPLOYED,Melaka,73,SA,470152.82
CUST_9JoQI,CACC_779xtC9,58,EDUCATION,Kedah,32,CA,353584.82
CUST_xXGAz,CACC_WSwdfWZ,55,OTHERS,Negeri Sembilan,236,SA,463433.4
CUST_ZhPCm,CACC_TizJ9YU,24,RECEPTIONIST,Kedah,43,SA,596068.09
CUST_ZjLcL,CACC_RbOFusK,26,STUDENT,Pahang,156,CA,94775.92
CUST_VD5pO,CACC_5ePNAUQ,65,CLERK,Sabah,182,SA,978421.31
CUST_ytJJb,CACC_FTLyDeb,35,CONSULTANT,Melaka,11,CA,374971.13
CUST_XUTzb,CACC_IINJu2u,82,BUILDING ARCHITECTS,WP Putrajaya,210,CA,10055.34
CUST_WmhG1,CACC_YToQCzZ,85,ACCOUNTANTS,Perak,235,SA,297.79
CUST_UiKQ7,CACC_1z8CNuz,57,RELIGIOUS PROFESSIONALS,Sarawak,66,SA,420362.67
CUST_IxAa7,CACC_l7Cs8K0,47,PILOT,Pulau Pinang,137,SA,536509.96
CUST_htyy0,CACC_tppAWNb,73,ECONOMISTS,Kedah,176,SA,493614.33
CUST_12yCY,CACC_Hc0UTrg,41,PROFESSIONAL POLICE INSPECTOR & DET,Pulau Pinang,46,SA,187679.05
CUST_AhOeq,CACC_3g233QB,89,WAITER/WAITRESS,Terengganu,141,CA,516849.72
CUST_AjAh3,CACC_EK24aFb,65,PROFESSIONAL POLICE INSPECTOR & DET,Selangor,212,SA,655069.75
CUST_tLpzO,CACC_PySyL2T,30,NON-EXECUTIVE,WP KL,142,CA,637066.6
CUST_zCWIS,CACC_ulx3P6c,41,OTH BIZ SERV N.E.C,Selangor,15,CA,734760.44
CUST_7qbx3,CACC_9niSv9C,78,COOKS,Sabah,135,SA,652906.49
CUST_1viP7,CACC_kai2CbO,70,"SALES, MARKETING & PUBLIC RELATIONS",Sarawak,220,CA,110480.19
CUST_dF1eD,CACC_kL8vNTq,43,MANUFACTURE OF TEXTILES,Pahang,60,CA,131324.37
CUST_L1CAw,CACC_cJcOcYM,20,FINANCIAL AND INVESTMENT ADVISERS,Pahang,233,SA,157344.6
CUST_w5qpX,CACC_hscVaTi,75,CRAFT AND RELATED TRADES WORKERS,Terengganu,222,CA,228920.48
CUST_NmwQJ,CACC_e26USXU,96,BUILDING ARCHITECTS,WP Labuan,135,CA,761560.26
CUST_BW6It,CACC_A4SXFOG,60,SECONDARY EDUCATION TEACHERS,Perlis,100,CA,704037.61
CUST_05ndd,CACC_cDLYhe1,32,CLERK,Kedah,86,CA,696759.35
CUST_1ohzr,CACC_h4tgrbd,25,GOVERNMENT SERVANT,Sabah,216,CA,165349.31
CUST_e60Ck,CACC_1qWetSF,42,STEWARD/STEWARDESS,Negeri Sembilan,130,CA,198455.26
CUST_ukkFJ,CACC_iZTTgpF,18,HOTELS AND RESTAURANTS,WP KL,154,SA,427089.45
CUST_mCjyU,CACC_xXKGXDr,49,ACADEMICIANS,Sarawak,171,CA,622806.56
CUST_Do1HC,CACC_62LJWQg,68,AUDITOR,Sabah,57,CA,947976.98
CUST_8N401,CACC_P3ThHJg,65,BANKER,Perlis,197,SA,310115.04
CUST_hluMz,CACC_edJlcd1,40,COMPANY DIRECTOR,Pahang,78,CA,997308.37
CUST_rEXTd,CACC_HMvuuBO,10,MANAGERS,Negeri Sembilan,67,SA,653067.52
CUST_CT71s,CACC_L0aGrU6,27,ECONOMISTS,Melaka,233,SA,999691.38
CUST_tkv22,CACC_Kc0tpxU,61,HOSPITALITY & REL SERVICES PROFESSI,Sarawak,144,SA,654977.79
CUST_3x0VS,CACC_8XLtNAF,34,ADMINISTRATIVE ASSOCIATE PROFESSION,Pahang,7,SA,435027.36
CUST_nsYJo,CACC_O7XxhAr,33,ENGINEER,Negeri Sembilan,198,SA,657978.35
CUST_XeQQx,CACC_vFxiKKf,82,PROFESSIONAL POLICE INSPECTOR & DET,Perlis,215,SA,890705.94
CUST_wwPSM,CACC_DFdNDbj,96,ADMINISTRATIVE ASSOCIATE PROFESSION,Terengganu,160,CA,943456.81
CUST_vTHII,CACC_0PFJhuJ,90,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Terengganu,40,SA,573648.2
CUST_2RO02,CACC_SWcmsFY,38,CHILDREN BELOW AGE,Sabah,117,CA,778044.47
CUST_mTADY,CACC_ay5OBZg,54,MANAGING DIRECTORS AND CHIEF EXECUTIVES,Kedah,74,SA,332512.75
CUST_hjKgH,CACC_G1uTxh8,38,PHARMACISTS,Sarawak,149,CA,196598.17
CUST_6R3LI,CACC_VAKfYoR,88,PRIMARY SCHOOL & EARLY CHILDHOOD TEACHERS,Kelantan,188,SA,659581.2
CUST_vvCd5,CACC_VnsNoNT,98,EDUCATION,Selangor,30,SA,255028.49
CUST_GWc17,CACC_4dcIXYo,98,TEACHER/LECTURER,Sarawak,125,SA,451136.51
CUST_7lxZr,CACC_hYEI8o9,33,ACCOUNTANT,Perak,74,CA,486375.95
CUST_OuX7a,CACC_jsmH9Tg,52,DOCTOR VETERINAR,WP Putrajaya,31,SA,701303.59
CUST_Xbx9D,CACC_6Apjb9G,88,MEDICAL DOCTOR,Kedah,208,CA,96604.82
CUST_SXaD3,CACC_pqRwLuq,22,TEACHER/LECTURER,WP KL,18,SA,847884.62
CUST_Nuema,CACC_Rc2eO0Y,24,TRANSPORT VIA RAILWAYS (MRS),WP KL,75,SA,614745.04
CUST_s0HBe,CACC_bZTbBm1,92,"RECREATIONAL, CULTURAL AND SPORTING",Pahang,179,SA,732369.8
CUST_4d7ZL,CACC_TBA318g,90,SECRETARY,Sarawak,36,SA,556399.22
CUST_wpvzN,CACC_2B3JNNv,40,NON-EXECUTIVE,Pahang,24,CA,91776.5
CUST_pCsWo,CACC_B7N2KW4,47,BANKER,Melaka,206,CA,300276.27
CUST_zY8nJ,CACC_xJNEjcO,46,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Perlis,94,SA,403509.13
CUST_fNv6u,CACC_kMboIwx,31,ACCOUNTANTS,Pahang,7,SA,634503.31
CUST_Lmoiv,CACC_onEMsze,68,STUDENT,WP Labuan,125,SA,677395.53
CUST_aK2QT,CACC_V3fX3Co,13,(BLANK),WP Putrajaya,158,SA,205791.54
CUST_fGWJ6,CACC_TmfDz4q,99,AIRCRAFT PILOTS & RELATED PROFESSIONALS,Melaka,192,CA,259672.71
CUST_x6ifk,CACC_cp7BZ9G,87,HEALTH AND SOCIAL WORK,Perak,153,CA,24407.03
CUST_NdMYp,CACC_fHuO2vw,39,PROFESSIONAL POLICE INSPECTOR & DET,Negeri Sembilan,106,SA,847119.24
CUST_fgPAQ,CACC_Cd5IuPe,32,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Perlis,86,SA,793378.49
CUST_GS9GT,CACC_QAHKj46,26,OTH BIZ SERV N.E.C,Perlis,187,SA,65122.5
CUST_N1S3U,CACC_PZMerHt,19,"EDUCATION, HEALTH AND OTHERS",WP Labuan,12,CA,391287.03
CUST_QE2jZ,CACC_166aiP2,19,BANKER,WP Labuan,55,CA,466294.72
CUST_9DvtI,CACC_cX2Y9Q9,30,GENERAL OFFICE CLERKS,Pulau Pinang,33,SA,75168.69
CUST_mxa4o,CACC_I8vvk5j,13,PRODUCTION AND MANUFACTURING MANAGERS,Selangor,46,CA,116301.67
CUST_B98QE,CACC_6AYZOFe,64,NURSE,Melaka,223,SA,235243.47
CUST_ZY4LM,CACC_1gaq0wZ,22,CONSULTANT,WP Labuan,69,SA,299224.87
CUST_Xz4Po,CACC_LWvWDa6,31,GENERAL WORKER,WP Labuan,228,CA,243836.15
CUST_ONW2B,CACC_tSlQWzV,34,DOCTOR,Terengganu,96,SA,990446.57
CUST_Y30kd,CACC_Z6qWxAk,81,"PUBLIC ADMINISTRATION & DEFENSE,",Perlis,104,CA,343101.09
CUST_2ZSni,CACC_ox55L4g,12,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Melaka,119,CA,969218.98
CUST_ap2c2,CACC_CkYUqOa,26,LAWYER/SOLICITOR,WP Putrajaya,200,CA,348251.19
CUST_7zSrE,CACC_OZlhLSO,55,SYSTEM ANALYSTS,Selangor,200,CA,330879.91
CUST_jznnd,CACC_0vgwxtX,54,OTH BIZ SERV N.E.C,Pahang,76,CA,118121.14
CUST_VrmAM,CACC_OmZPMGD,22,PHARMACIST,Negeri Sembilan,29,CA,834959.84
CUST_lV7F4,CACC_vfmNRFU,45,SERVICE AND SALES WORKERS,Perak,52,CA,948258.9
CUST_gpsSw,CACC_70kWZVv,94,SERVICE MANAGER,Melaka,213,CA,413588.06
CUST_ZbInG,CACC_t5SBqpr,15,POLICE OFFICERS,Terengganu,41,CA,534652.96
CUST_3ub3o,CACC_MJyTIx1,38,MEDICAL DOCTOR,WP KL,139,CA,796116.71
CUST_hnZls,CACC_X6iGERs,22,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Selangor,14,CA,54761.33
CUST_67Fgp,CACC_8whDi6j,22,CHILDREN BELOW AGE,Perak,138,SA,677622.58
CUST_MMf4k,CACC_p9gYIkp,33,RELIGIOUS TEACHERS,Kelantan,206,CA,737574.76
CUST_zt6gJ,CACC_JxFJaB0,57,CLERICAL SUPPORT WORKERS,WP KL,62,SA,728868.82
CUST_uF98f,CACC_ekqrMtP,68,"LIBRARIANS, ARCHIVISTS AND CURATORS",Kedah,226,CA,446173.39
CUST_aZIHh,CACC_oF1iGMt,35,IT SPECIALIST,Kedah,112,CA,756017.31
CUST_CycPD,CACC_bLhu4A1,68,ENGINEERING PROF(INCL ELECTROTECHNO,WP Putrajaya,97,CA,163188.46
CUST_ryxLa,CACC_7yVFhhm,83,PERSONAL SERVICES WORKERS NOT ELWHE,WP Labuan,39,SA,872580.01
CUST_wfjJ9,CACC_SV4Y20e,45,EDUCATION,Pulau Pinang,228,CA,522680.62
CUST_N8eCM,CACC_H5p0rr2,12,OPTOMETRISTS AND OPHTHALMIC OPTICIANS,WP Labuan,49,CA,823376.61
CUST_6yVYh,CACC_ldQyQKa,80,MFR OF WOOD&PRODS OF WOOD&CORK EXCE,Perak,64,SA,432430.21
CUST_S2t9V,CACC_2bKU6fw,36,OTHERS,Perlis,105,CA,706985.42
CUST_p6qLN,CACC_9OOWnph,18,SEAMSTRESS,WP KL,151,CA,566520.18
CUST_3TSfh,CACC_djNSEdt,93,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Kedah,35,CA,134194.19
CUST_T01Gr,CACC_xigj9g5,69,NURSE,Sarawak,105,CA,818531.54
CUST_wRJ9G,CACC_EH009m6,48,(BLANK),Sarawak,92,CA,510314.75
CUST_5dBYZ,CACC_VE4vrbj,77,MANUFACTURE OF TEXTILES,Negeri Sembilan,35,SA,340219.19
CUST_UxuJV,CACC_Jseursy,63,GENERAL OFFICE CLERKS,Kedah,103,SA,609924.35
CUST_kUy9a,CACC_pxSTyz1,61,STEWARD/STEWARDESS,WP KL,10,SA,223788.11
CUST_qstAk,CACC_Je8yuyy,97,OTHERS,WP KL,28,SA,106030.95
CUST_9Fq9a,CACC_FGZAgsY,76,SERVICE MANAGER,Terengganu,208,SA,785525.01
CUST_dQrvk,CACC_MucapsF,51,CLERK,Pulau Pinang,52,SA,572279.61
CUST_3c8lC,CACC_L02NXMb,91,PENSIONER,Perak,41,SA,902540.2
CUST_SP0KZ,CACC_v6wbd32,30,PERSONAL SERVICES WORKERS NOT ELWHE,WP Labuan,217,CA,977685.28
CUST_SVVOL,CACC_8coTepN,19,PRODUCTION AND MANUFACTURING MANAGERS,Melaka,41,CA,96684.28
CUST_GTpEK,CACC_GjLDuE0,67,MOTOR VEHICLE MECHANICS AND REPAIRE,Melaka,237,SA,325679.4
CUST_n8tM6,CACC_gNRQfkp,36,OTHERS,Pahang,223,CA,787465.47
CUST_yJPmB,CACC_o1ta1So,15,TEACHER/LECTURER,Pahang,233,SA,118527.24
CUST_j7HBt,CACC_VvOpxjU,93,"MANUFACTURE OF WEARING APPAREL, DRE",Perlis,44,SA,852633.99
CUST_KnhSh,CACC_pYjGgZB,33,PROFESSIONAL GOV SOCIAL BENEFIT OFF,Kelantan,10,SA,794037.7
CUST_AYKhE,CACC_NkpPQlc,16,CHILDREN BELOW AGE,Pulau Pinang,73,SA,739207.71
CUST_gO9J8,CACC_5lnGfez,42,ACCOUNTANT,Kelantan,38,CA,871061.34
CUST_bmjCf,CACC_KtQQALz,44,SERVICE AND SALES WORKERS,Pahang,18,CA,959135.5
CUST_V054V,CACC_IYnzcpi,26,SYSTEM ANALYSTS,Pulau Pinang,132,SA,411219.56
CUST_U89QC,CACC_c0OtGkt,84,GOVERNMENT SERVANT,WP Putrajaya,239,SA,280616.69
CUST_3QFWf,CACC_rArGkUX,25,(BLANK),Pulau Pinang,70,SA,639368.0
CUST_kst1R,CACC_ubkBDMT,69,LANDSCAPE ARCHITECTS,Perlis,228,SA,472328.06
CUST_t4o5N,CACC_pIVefEd,29,SECRETARY,WP Labuan,160,CA,42190.9
CUST_1YG8o,CACC_HlUJYdJ,56,IT SPECIALIST,Terengganu,131,SA,124961.51
CUST_GK1k8,CACC_NeiYO9U,61,COMPUTER PROGRAMMER,WP KL,115,SA,823976.99
CUST_IVCHh,CACC_FDqX9Ma,39,RENTAL OF PERSONAL AND HOUSEHOLD GOODS,Pulau Pinang,136,SA,617953.01
CUST_zImGs,CACC_Vrqf5Zr,26,SELF-EMPLOYED,WP Putrajaya,104,CA,199650.7
CUST_GMHac,CACC_8IFhuTs,30,SECRETARY,Terengganu,146,CA,969082.07
CUST_6i6FH,CACC_jJ4x24Q,93,NURSE,Terengganu,75,SA,486723.47
CUST_tWMuC,CACC_PPDCeZK,92,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,Terengganu,74,SA,871424.13
CUST_8d5Hi,CACC_g7S1w0p,26,EDUCATION,WP KL,24,CA,8982.91
CUST_6hDri,CACC_h47kcDp,99,ACTORS,Sabah,83,SA,552595.77
CUST_rU9JK,CACC_1wW2jyA,96,SECRETARY,Negeri Sembilan,239,SA,614569.04
CUST_Uvq0i,CACC_S8C22zu,14,TELECOMMUNICATION,Sabah,140,CA,892872.1
CUST_GaCCL,CACC_3BbKLNZ,57,COOKS,WP Putrajaya,43,CA,942931.33
CUST_doU3x,CACC_Mx00qiQ,86,STEWARD/STEWARDESS,Kelantan,113,SA,215092.72
CUST_zgay6,CACC_YNphJvv,14,PENSIONER,Melaka,66,CA,141269.76
CUST_buVA7,CACC_FvBqlHw,86,UNIVERSITY AND HIGHER EDUCATION TEACHER,Kelantan,78,SA,406419.0
CUST_1ssOk,CACC_WKo65Ak,50,CLERICAL SUPPORT WORKERS,Kedah,59,CA,623306.46
CUST_LDVSR,CACC_YuLfMgw,81,MANUFACTURE OF OTHER NON-METALLIC,Sarawak,212,CA,458158.47
